Date,Time,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Next_5_days_C6H6(GT),Next_10_days_C6H6(GT)
8/20/2004,22:00:00,1013,8.3,913,717,1685,785,27.5,50.4,1.823,6.8,9.4
8/20/2004,23:00:00,1004,6.9,851,767,1632,754,27.3,49.1,1.7503,7,7.1
8/21/2004,0:00:00,949,6,814,824,1563,653,26.7,46.7,1.6121,7,5.1
8/21/2004,1:00:00,895,5.4,783,863,1502,575,26,45,1.4913,5,4.7
8/21/2004,2:00:00,863,3.9,707,927,1407,537,25,47.3,1.4771,2.8,2.9
8/21/2004,3:00:00,786,2,587,1150,1300,413,25.3,44.3,1.4032,2.1,2.1
8/21/2004,4:00:00,792,2.2,597,1137,1320,417,24.3,46.3,1.3857,1.7,2.9
8/21/2004,5:00:00,816,3,653,1058,1332,486,24.8,43.4,1.3347,2.8,4.3
8/23/2004,3:00:00,773,2.4,613,1065,1321,597,21.2,53.3,1.328,3.8,3.1
8/23/2004,4:00:00,769,2,582,1105,1306,616,20.6,55.1,1.3237,2.5,4
8/23/2004,5:00:00,763,2,583,1093,1288,596,22.1,49.6,1.3022,1.7,4.6
8/23/2004,6:00:00,809,3.8,701,997,1384,649,21.1,51.6,1.2784,3.4,5.8
8/23/2004,7:00:00,893,7.6,881,810,1486,792,21.8,48.6,1.2556,4.3,20
8/23/2004,8:00:00,1028,14.9,1146,638,1766,1080,21.7,49.1,1.2602,7.1,30
8/23/2004,9:00:00,1011,12,1051,702,1659,1087,25.3,41.7,1.3243,8.3,18.7
8/23/2004,10:00:00,994,9.2,947,764,1572,983,30.3,30.9,1.3096,9.1,15.8
8/23/2004,11:00:00,937,8.2,908,822,1466,826,32.9,24.9,1.2269,7.7,14.3
8/23/2004,12:00:00,902,5.9,808,912,1408,632,34.4,23.5,1.2541,7.2,14.4
8/23/2004,13:00:00,860,4.7,748,955,1344,532,34.3,22.5,1.1974,5.8,11.6
8/23/2004,14:00:00,843,4.1,716,1005,1305,496,33.4,21.6,1.0927,3.5,11.1
8/23/2004,15:00:00,872,4.9,760,979,1314,513,36.1,18.4,1.0827,4.7,13.5
8/23/2004,16:00:00,857,5.2,775,979,1258,512,37.3,15.4,0.9692,6.7,13.7
8/23/2004,17:00:00,922,7.5,878,880,1363,615,36.8,16.2,0.9922,8.9,15.3
8/23/2004,18:00:00,951,7.4,875,856,1406,600,34.9,20.9,1.1463,8,26
8/23/2004,19:00:00,962,7.8,891,813,1442,634,30.8,26.5,1.1603,9,28.6
8/23/2004,20:00:00,957,8.6,926,758,1480,830,28.9,28.3,1.1078,7.1,17
8/23/2004,21:00:00,928,6.5,837,808,1410,871,27,30.7,1.079,8.8,12
8/23/2004,22:00:00,895,6.8,846,819,1371,787,26.6,30.6,1.0459,8.4,10.1
8/23/2004,23:00:00,902,5.7,797,845,1355,841,26,33.1,1.0955,9.3,9.7
8/24/2004,0:00:00,904,5.8,801,852,1400,862,24.1,37.9,1.1204,6.4,9.6
8/24/2004,1:00:00,919,5.7,799,844,1409,881,22.2,43.1,1.1396,6.9,8.5
8/24/2004,2:00:00,812,3.2,663,982,1265,709,22.8,41.3,1.1284,7.3,5.7
8/24/2004,3:00:00,776,2.1,590,1099,1245,602,21.2,43.8,1.088,5.9,3.1
8/24/2004,4:00:00,762,1.7,563,1181,1208,492,21.7,42.6,1.0907,4.8,2.7
8/24/2004,5:00:00,786,2.8,642,1057,1270,592,20.2,47.1,1.1021,3.5,3.3
8/24/2004,6:00:00,868,5.7,798,866,1392,824,20.1,47.8,1.1093,3,5.1
8/24/2004,7:00:00,965,10,977,725,1515,1014,20.6,45.5,1.0925,2.8,18
8/24/2004,8:00:00,1049,14.5,1133,630,1662,1208,22.4,41.1,1.0979,4.8,34.5
8/24/2004,9:00:00,1008,9.9,973,714,1509,1178,25,36.6,1.143,3.9,20
8/24/2004,10:00:00,1008,11.2,1021,714,1549,1176,29.9,26.2,1.0891,6.9,18.9
8/24/2004,11:00:00,973,8.3,911,800,1441,891,32.9,21.8,1.0714,6.8,17
8/24/2004,12:00:00,964,9.5,959,787,1438,731,35,17.9,0.99,5,13.4
8/24/2004,13:00:00,923,7.1,862,875,1363,626,34.6,18.2,0.9832,4,11.2
8/24/2004,14:00:00,934,6,811,896,1343,553,33.8,22.8,1.1781,3.5,11.6
8/24/2004,15:00:00,1036,9.1,943,770,1509,770,36.3,19.5,1.1539,4.1,13.5
8/24/2004,16:00:00,1076,10.4,994,723,1549,938,38.3,17.9,1.181,5.4,13.9
8/24/2004,17:00:00,1055,8.7,927,757,1520,716,36.9,20.9,1.2864,8.6,21.9
8/24/2004,18:00:00,1081,9,938,728,1568,714,33.9,30,1.56,8.8,23.2
8/24/2004,19:00:00,1072,6.8,850,737,1604,702,29.8,43.4,1.7988,13.7,24.5
8/24/2004,20:00:00,1038,5.2,773,749,1568,687,27.5,50.4,1.8274,11.8,16.3
8/24/2004,21:00:00,1059,5.7,800,740,1604,739,27.5,50.4,1.8284,8.6,13.1
8/24/2004,22:00:00,1070,6.9,852,704,1639,867,28.1,48,1.7933,9.2,8.1
8/24/2004,23:00:00,1093,7.8,893,677,1678,927,26.9,49.6,1.7299,12.2,8.1
8/25/2004,0:00:00,1016,6.8,849,729,1609,872,26,48,1.5899,7.8,11.4
8/25/2004,1:00:00,988,6.3,825,756,1559,848,24.9,50.6,1.5747,4.5,6.7
8/25/2004,2:00:00,930,4.7,749,823,1464,777,23.7,53.2,1.5418,2.9,6.2
8/25/2004,3:00:00,815,2,584,1102,1363,513,24.5,50.9,1.5416,1.8,4.5
8/25/2004,4:00:00,884,3.6,686,908,1439,651,22.9,56.1,1.5492,1.7,4.7
8/25/2004,5:00:00,913,4.4,730,883,1493,774,23.3,55.5,1.5636,3.9,4.6
8/25/2004,6:00:00,994,6.4,829,784,1581,982,23.6,54.2,1.5583,7.6,5.3
8/25/2004,7:00:00,1173,11.9,1047,631,1815,1175,24.9,52.9,1.643,23.3,9.1
8/25/2004,8:00:00,1314,21,1325,499,2143,1390,26.4,50.8,1.7166,30.7,11
8/25/2004,9:00:00,1252,15.6,1168,557,1938,1352,28.1,47.4,1.7753,20.4,10.3
8/25/2004,10:00:00,1151,12.1,1053,623,1835,1152,30.2,43.2,1.823,13.7,11.2
8/25/2004,11:00:00,1122,9.3,951,687,1729,1022,31.2,41.9,1.871,11.8,12.9
8/25/2004,12:00:00,1111,8.7,927,707,1715,922,33.9,36,1.8692,10.1,13.2
8/25/2004,13:00:00,1058,7.9,894,736,1648,825,33.9,34.1,1.7754,9.3,9.8
8/25/2004,14:00:00,972,6.2,820,811,1535,630,34.4,30.6,1.6402,7.6,7.9
8/25/2004,15:00:00,985,6.3,826,808,1544,621,35.3,28.5,1.6034,13.1,8.3
8/25/2004,16:00:00,1004,6,814,808,1520,602,36.3,28.3,1.6851,12.2,11.9
8/25/2004,17:00:00,1030,7.9,897,733,1592,668,35.3,29.4,1.6577,11.9,12.3
8/25/2004,18:00:00,965,5.8,802,821,1504,564,32.5,34.1,1.6453,14.1,10
8/25/2004,19:00:00,987,6.3,824,793,1541,581,29.1,42.1,1.6695,11.3,9.1
8/25/2004,20:00:00,923,6,811,804,1434,604,27.8,35.6,1.3116,10.3,7.8
8/25/2004,21:00:00,872,6.3,824,853,1346,590,27,30,1.0542,10.8,10.3
8/25/2004,22:00:00,939,6.8,849,804,1479,650,26.3,37.3,1.2555,9.4,8
8/25/2004,23:00:00,954,7,855,792,1474,745,25.2,40.8,1.2877,7.1,13.3
8/26/2004,0:00:00,969,7,857,753,1485,821,24.3,43.3,1.2973,5.1,30.3
8/26/2004,1:00:00,882,5,763,879,1388,656,23.3,45.3,1.2794,4.7,18.5
8/26/2004,2:00:00,805,2.8,637,1048,1276,520,24.1,44,1.3034,2.9,7.3
8/26/2004,3:00:00,790,2.1,590,1122,1257,493,23.8,44.8,1.3061,2.1,4.2
8/26/2004,4:00:00,779,1.7,560,1189,1231,487,23,47.7,1.3232,2.9,5.1
8/26/2004,5:00:00,842,2.8,640,1070,1293,595,23.7,46.7,1.3501,4.3,4.4
8/28/2004,3:00:00,835,3.8,699,912,1361,796,19.8,59.3,1.3505,3.1,3.6
8/28/2004,4:00:00,792,2.5,621,1015,1322,714,20,59.3,1.3681,4,4.4
8/28/2004,5:00:00,749,1.7,559,1145,1255,584,22.5,48.6,1.3077,4.6,4
8/28/2004,6:00:00,803,3.4,676,975,1303,676,19.5,57,1.2739,5.8,7.7
8/28/2004,7:00:00,818,4.3,726,921,1330,685,19.6,56.1,1.2651,20,13.9
8/28/2004,8:00:00,932,7.1,861,767,1483,894,20.7,53.3,1.287,30,22
8/28/2004,9:00:00,977,8.3,913,744,1512,977,24.7,41.8,1.2839,18.7,10.2
8/28/2004,10:00:00,1011,9.1,945,733,1570,1034,29.9,30.5,1.2616,15.8,10.4
8/28/2004,11:00:00,975,7.7,887,829,1478,737,32.3,27.2,1.2933,14.3,8
8/28/2004,12:00:00,958,7.2,867,828,1468,660,34.3,24.5,1.3021,14.4,10.1
8/28/2004,13:00:00,903,5.8,805,886,1361,581,33.4,22.5,1.1398,11.6,10.7
8/28/2004,14:00:00,854,3.5,684,1020,1294,456,32.7,22.8,1.1069,11.1,7.9
8/28/2004,15:00:00,890,4.7,749,953,1332,483,34.5,20.5,1.1028,13.5,7.1
8/28/2004,16:00:00,962,6.7,845,877,1379,575,35.9,20.3,1.18,13.7,9
8/28/2004,17:00:00,1028,8.9,934,786,1481,707,35.8,23,1.3323,15.3,11.2
8/28/2004,18:00:00,1031,8,901,775,1502,628,33.5,29,1.4797,26,16
8/28/2004,19:00:00,1087,9,938,690,1613,747,29.8,39.6,1.6324,28.6,19.9
8/28/2004,20:00:00,1029,7.1,862,727,1539,733,27.9,43.1,1.6004,17,15.3
8/28/2004,21:00:00,1070,8.8,932,685,1648,847,27.3,44.5,1.5885,12,11.1
8/28/2004,22:00:00,1059,8.4,914,697,1617,895,26,47.6,1.5806,10.1,10
8/29/2004,9:00:00,949,3.9,705,859,1460,691,25.1,51.8,1.6304,20,34.5
8/29/2004,18:00:00,1042,8.8,932,752,1530,717,33.6,25.7,1.3101,23.2,18.9
8/29/2004,19:00:00,1181,13.7,1107,590,1807,935,29.9,35.2,1.4603,24.5,24.1
8/29/2004,20:00:00,1116,11.8,1044,613,1694,954,28.3,39.2,1.4826,16.3,18.1
8/29/2004,21:00:00,1062,8.6,923,697,1602,839,27,43,1.5118,13.1,15.8
8/29/2004,22:00:00,1085,9.2,948,680,1635,880,26.2,46.8,1.5669,8.1,14.6
8/29/2004,23:00:00,1161,12.2,1057,613,1764,1026,25.1,51.5,1.621,8.1,10.6
8/30/2004,0:00:00,1053,7.8,891,690,1589,898,24.1,55.3,1.6363,11.4,7.5
8/30/2004,1:00:00,956,4.5,740,831,1474,717,23.8,57.8,1.677,6.7,7.4
8/30/2004,2:00:00,859,2.9,646,951,1376,607,23.7,56.2,1.6255,6.2,3.8
8/30/2004,3:00:00,813,1.8,566,1123,1328,501,24.8,52.2,1.6086,4.5,2.3
8/30/2004,4:00:00,815,1.7,565,1127,1350,541,22.9,59.4,1.6353,4.7,2.3
8/30/2004,5:00:00,902,3.9,706,877,1463,708,22,62.3,1.6266,4.6,2.7
8/30/2004,6:00:00,1017,7.6,885,726,1609,884,21.5,64,1.6256,5.3,4.9
8/30/2004,7:00:00,1336,23.3,1385,477,2133,1357,22.6,60.3,1.6287,9.1,18.2
8/30/2004,8:00:00,1393,30.7,1567,416,2381,1562,23.8,56.5,1.64,11,21.4
8/30/2004,9:00:00,1271,20.4,1308,517,2007,1411,25.7,50.6,1.6475,10.3,21.3
8/30/2004,10:00:00,1169,13.7,1107,607,1818,1175,27.8,45.4,1.6751,11.2,19.9
8/30/2004,11:00:00,1143,11.8,1043,643,1747,1079,29.9,39.6,1.6397,12.9,14.8
8/30/2004,12:00:00,1084,10.1,980,679,1653,923,31.6,34.7,1.589,13.2,12.6
8/30/2004,13:00:00,1051,9.3,950,715,1644,748,31.5,34.4,1.5665,9.8,13
8/30/2004,14:00:00,1020,7.6,882,765,1553,635,31.2,35,1.5669,7.9,16.2
8/30/2004,15:00:00,1111,13.1,1088,635,1719,884,33,31.4,1.5583,8.3,15
8/30/2004,16:00:00,1125,12.2,1056,645,1716,929,33.8,29.2,1.5143,11.9,16.2
8/30/2004,17:00:00,1099,11.9,1048,657,1711,779,33,29.5,1.4613,12.3,22.7
8/30/2004,18:00:00,1132,14.1,1121,611,1757,906,32.3,30.2,1.4347,10,32.3
8/30/2004,19:00:00,1077,11.3,1025,629,1677,772,28.4,38.4,1.4616,9.1,22.3
8/30/2004,20:00:00,1076,10.3,988,648,1649,883,26.9,43.2,1.5052,7.8,16.6
8/30/2004,21:00:00,1070,10.8,1008,656,1649,963,26,43.6,1.4407,10.3,11
8/30/2004,22:00:00,1052,9.4,956,675,1581,987,25,47.6,1.4872,8,11.3
8/30/2004,23:00:00,988,7.1,862,736,1539,893,24.6,50.9,1.5508,13.3,9.3
8/31/2004,0:00:00,926,5.1,769,836,1467,801,24,55.6,1.6381,30.3,7.3
8/31/2004,1:00:00,925,4.7,749,826,1482,739,23.5,58.3,1.6672,18.5,5.5
8/31/2004,2:00:00,869,2.9,648,953,1401,644,22.7,60.8,1.6519,7.3,3.5
8/31/2004,3:00:00,832,2.1,593,1049,1347,558,24.1,55.5,1.6481,4.2,2.8
8/31/2004,4:00:00,854,2.9,645,954,1399,602,22.5,60.9,1.6424,5.1,2.9
8/31/2004,5:00:00,913,4.3,726,861,1487,737,22,64.5,1.6847,4.4,3.6
8/31/2004,6:00:00,976,6.6,840,756,1555,885,22.3,62.9,1.6754,2.2,5.5
8/31/2004,7:00:00,1309,21,1323,505,2098,1360,23.1,60,1.6711,2.9,15.5
8/31/2004,8:00:00,1333,26.2,1460,443,2231,1455,24.7,55.1,1.6872,2.5,28.3
8/31/2004,9:00:00,1209,16.1,1182,546,1911,1255,27.7,46.1,1.6852,2.8,17.8
8/31/2004,10:00:00,1180,15.3,1157,568,1874,1202,29.8,38.8,1.6029,3,12.8
8/31/2004,11:00:00,1204,16.5,1196,552,1884,1250,31.5,32.6,1.478,2.7,15.7
8/31/2004,12:00:00,1143,14.1,1119,610,1770,1103,31.8,30.5,1.4083,3,15.4
8/31/2004,13:00:00,1120,12.2,1058,626,1716,1049,31.4,31.8,1.441,2.4,15.6
8/31/2004,14:00:00,1030,8.9,935,726,1583,791,32.5,28.7,1.3796,2.2,12.6
8/31/2004,15:00:00,1058,11,1016,673,1625,832,33.8,25.8,1.3338,1.9,12.2
8/31/2004,16:00:00,1040,7.6,882,756,1560,635,34.5,28.6,1.5393,2.7,13.4
8/31/2004,17:00:00,1093,10.1,981,666,1676,733,32.7,33,1.5987,3.4,14.3
8/31/2004,18:00:00,1184,14.1,1119,594,1806,912,31.4,35.4,1.5972,4.3,16.5
8/31/2004,19:00:00,1180,14.1,1121,568,1816,947,27.7,43.5,1.592,7,17.4
8/31/2004,20:00:00,1079,10.3,988,633,1694,899,26.2,47.8,1.5979,5.5,12.9
8/31/2004,21:00:00,1095,11.5,1032,621,1730,984,25.7,48.7,1.5825,7,8.2
8/31/2004,22:00:00,1073,10.9,1009,639,1655,955,25.2,50.1,1.58,6.7,9.2
8/31/2004,23:00:00,1063,10.4,991,655,1672,966,24.4,53.4,1.6031,5.1,9.3
9/1/2004,0:00:00,1046,9.5,960,671,1637,899,23.7,55.4,1.6031,4.1,10.4
9/1/2004,1:00:00,953,7,858,742,1544,780,22.8,58.5,1.5992,3.2,6.2
9/1/2004,2:00:00,864,3.3,673,947,1412,636,22.8,58.5,1.5985,1.7,4.2
9/1/2004,3:00:00,829,2.6,628,994,1378,577,22.3,59.7,1.5889,1,3.1
9/1/2004,4:00:00,838,2.8,639,963,1391,596,20.8,64.9,1.571,1,2.3
9/1/2004,5:00:00,913,4.3,728,802,1418,887,19.7,66.8,1.5184,1.9,3.1
9/1/2004,6:00:00,1039,8.5,921,687,1556,1115,19.8,64.3,1.4678,3.1,4
9/1/2004,7:00:00,1252,20.9,1320,499,2001,1374,20.6,62.3,1.4915,7.8,10.8
9/1/2004,8:00:00,1410,35.2,1669,393,2555,1644,23.2,54,1.5143,8.5,13
9/1/2004,9:00:00,1217,18.7,1261,533,1941,1375,26.3,43.1,1.4542,8,10.3
9/1/2004,10:00:00,1114,12.8,1077,633,1705,1199,29.1,35.4,1.4008,5.7,16.3
9/1/2004,11:00:00,1026,11.2,1020,689,1603,992,30,31.6,1.3176,6.6,12.7
9/1/2004,12:00:00,1051,13.3,1094,646,1675,966,32.4,26.3,1.2594,5.3,9.7
9/1/2004,13:00:00,1027,11.3,1024,700,1588,814,31.3,29.1,1.3054,6,9.1
9/1/2004,14:00:00,996,10.4,992,722,1580,727,31.1,28.6,1.2718,5.4,7
9/1/2004,15:00:00,1028,12.3,1060,686,1601,806,33.3,24.4,1.232,6.1,7
9/1/2004,16:00:00,1030,12.3,1060,705,1588,852,35.5,21.2,1.2022,6.7,9.5
9/1/2004,17:00:00,1133,19.4,1280,595,1791,1093,34.6,22,1.189,11.7,9.8
9/1/2004,18:00:00,1180,21.5,1339,567,1868,1211,33.3,23.6,1.1842,13.5,11.7
9/1/2004,19:00:00,1261,25.7,1446,528,2061,1346,30,28.5,1.1896,13.5,13.9
9/1/2004,20:00:00,1093,14.5,1133,599,1708,1200,28,33,1.2264,8.5,8.7
9/1/2004,21:00:00,1068,11.4,1029,650,1612,1192,27.2,37.4,1.3279,5.5,10.9
9/1/2004,22:00:00,1031,9.5,958,700,1560,1074,26.6,39.9,1.3657,5.8,12.3
9/1/2004,23:00:00,1055,11.6,1037,635,1632,1161,25.3,41.7,1.3247,4.8,12.4
9/2/2004,0:00:00,1060,11.4,1029,622,1663,1210,24.3,44.7,1.3432,5.2,12.1
9/2/2004,1:00:00,962,7.5,880,726,1484,1050,24.4,45.6,1.3779,3,8
9/2/2004,2:00:00,874,5.3,776,846,1416,873,23.1,49.9,1.3891,2.7,8.4
9/2/2004,3:00:00,832,3.1,661,977,1312,766,22.7,51.3,1.3977,3.6,4.9
9/2/2004,4:00:00,834,4,709,907,1348,835,21.8,54.1,1.4004,4.4,4.2
9/2/2004,5:00:00,865,4.6,745,866,1394,901,21,56.9,1.3999,4,2.3
9/2/2004,6:00:00,903,5.8,803,819,1471,853,21.8,55.5,1.4323,7.7,2.5
9/2/2004,7:00:00,1236,20,1297,542,1997,1321,21.6,57.2,1.4607,13.9,4.9
9/2/2004,8:00:00,1464,30,1552,419,2366,1738,22.8,54.2,1.4886,22,6.6
9/2/2004,9:00:00,1258,18.7,1261,514,1940,1603,26.2,45,1.5098,10.2,6.5
9/2/2004,10:00:00,1203,15.8,1174,577,1824,1426,30.8,34.8,1.5165,10.4,6.4
9/2/2004,11:00:00,1156,14.3,1127,616,1767,1295,34.1,28.8,1.5105,8,5.6
9/2/2004,12:00:00,1106,14.4,1130,623,1726,1093,35.9,24.7,1.437,10.1,6.4
9/2/2004,13:00:00,1008,11.6,1037,697,1587,803,33.7,25.1,1.2915,10.7,7.6
9/2/2004,14:00:00,1011,11.1,1017,704,1569,738,34.4,24,1.279,7.9,3.5
9/2/2004,15:00:00,1049,13.5,1100,667,1635,870,36.4,20.3,1.214,7.1,3.3
9/2/2004,16:00:00,1053,13.7,1108,694,1570,873,38.7,17.3,1.1729,9,6.6
9/2/2004,17:00:00,1088,15.3,1159,666,1626,889,37.2,18.9,1.1774,11.2,8.3
9/2/2004,18:00:00,1248,26,1454,550,1917,1599,36.1,20,1.1767,16,8
9/2/2004,19:00:00,1374,28.6,1517,490,2069,1704,32.8,29.4,1.4344,19.9,12.6
9/2/2004,20:00:00,1213,17,1210,572,1809,1424,30,35.9,1.4958,15.3,17.5
9/2/2004,21:00:00,1108,12,1051,640,1616,1199,28.7,38.2,1.4794,11.1,14.8
9/2/2004,22:00:00,1071,10.1,982,649,1557,1099,28.1,40.4,1.512,10,23.3
9/3/2004,9:00:00,1300,20,1296,489,1989,1639,26.7,45.7,1.5747,34.5,17.7
9/3/2004,18:00:00,1347,23.2,1382,529,1961,1543,37,23.6,1.4639,18.9,25.2
9/3/2004,19:00:00,1424,24.5,1417,488,2092,1674,33.2,30.1,1.5095,24.1,35.9
9/3/2004,20:00:00,1305,16.3,1188,546,1843,1524,31,33.1,1.462,18.1,26.7
9/3/2004,21:00:00,1180,13.1,1088,619,1662,1339,29.5,33.4,1.3562,15.8,19.9
9/3/2004,22:00:00,1029,8.1,904,709,1460,992,29.1,36.7,1.4502,14.6,14.6
9/3/2004,23:00:00,1080,8.1,902,702,1516,1048,27.8,40.7,1.5002,10.6,6.9
9/4/2004,0:00:00,1197,11.4,1029,601,1628,1362,26,45.3,1.4999,7.5,5.6
9/4/2004,1:00:00,1006,6.7,845,738,1430,978,25.8,45.4,1.487,7.4,3.9
9/4/2004,2:00:00,987,6.2,820,772,1400,935,25.4,45.9,1.4684,3.8,3.2
9/4/2004,3:00:00,958,4.5,735,816,1409,906,25.2,46.4,1.464,2.3,3.9
9/4/2004,4:00:00,962,4.7,747,813,1431,913,23,52.7,1.4568,2.3,4.6
9/4/2004,5:00:00,958,4.6,744,809,1419,903,22.1,54.5,1.4337,2.7,5
9/4/2004,6:00:00,976,5.3,780,795,1467,898,22.5,53.6,1.4422,4.9,9.6
9/4/2004,7:00:00,1088,9.1,945,636,1613,1165,22,55.4,1.4436,18.2,27.8
9/4/2004,8:00:00,1159,11,1016,595,1681,1260,23.4,51.6,1.4639,21.4,32.1
9/4/2004,9:00:00,1156,10.3,988,615,1634,1250,26.7,43,1.4808,21.3,20.9
9/4/2004,10:00:00,1202,11.2,1021,649,1644,1226,31.3,32.9,1.4771,19.9,11.8
9/4/2004,11:00:00,1226,12.9,1080,622,1697,1188,34.8,27.1,1.4837,14.8,15.8
9/4/2004,12:00:00,1181,13.2,1091,638,1637,1072,38.3,21.5,1.4263,12.6,15.8
9/4/2004,13:00:00,1062,9.8,969,729,1459,782,37.1,21.2,1.3107,13,14
9/4/2004,14:00:00,1013,7.9,897,798,1351,594,37.3,20.3,1.2771,16.2,8.2
9/4/2004,15:00:00,1029,8.3,913,787,1373,607,38.3,19.3,1.2736,15,13.7
9/4/2004,16:00:00,1144,11.9,1046,682,1564,879,40.7,17,1.2793,16.2,19.5
9/4/2004,17:00:00,1159,12.3,1059,664,1580,945,39.5,18.5,1.3076,22.7,26.7
9/4/2004,18:00:00,1113,10,978,705,1538,946,36.6,22.6,1.3664,32.3,18.7
9/4/2004,19:00:00,1100,9.1,944,730,1524,882,32.8,28.2,1.3842,22.3,13.9
9/4/2004,20:00:00,1037,7.8,890,765,1408,735,30.7,30.7,1.3338,16.6,6.7
9/4/2004,21:00:00,1055,10.3,988,720,1490,874,30.1,28.7,1.2052,11,4.2
9/4/2004,22:00:00,980,8,901,812,1369,731,29.7,25.4,1.044,11.3,3.6
9/4/2004,23:00:00,1083,13.3,1094,706,1537,926,29.6,24.3,0.9889,9.3,4.4
9/5/2004,0:00:00,1399,30.3,1558,473,2052,1652,28,29.1,1.0846,7.3,4.2
9/5/2004,1:00:00,1194,18.5,1255,555,1694,1452,27.2,33.3,1.1788,5.5,2.6
9/5/2004,2:00:00,970,7.3,870,792,1376,943,27.5,30.9,1.1155,3.5,3.1
9/5/2004,3:00:00,898,4.2,721,912,1264,594,27.1,33.3,1.1762,2.8,3
9/5/2004,4:00:00,929,5.1,769,879,1335,607,26.4,35.1,1.1919,2.9,3.4
9/5/2004,5:00:00,913,4.4,734,864,1338,646,25.6,37.6,1.2131,3.6,4
9/5/2004,6:00:00,854,2.2,600,1102,1252,542,25.4,38.6,1.2352,5.5,7.8
9/5/2004,7:00:00,881,2.9,647,964,1250,550,25.5,38.2,1.2296,15.5,16.1
9/5/2004,8:00:00,867,2.5,618,1042,1231,488,27,34.3,1.2089,28.3,27.6
9/5/2004,9:00:00,885,2.8,638,1059,1248,484,29.9,29.6,1.2296,17.8,17.8
9/5/2004,10:00:00,899,3,654,1037,1254,481,31.9,26.8,1.2477,12.8,18.5
9/5/2004,11:00:00,886,2.7,633,1071,1214,453,33,23.5,1.1583,15.7,21.6
9/5/2004,12:00:00,864,3,651,1096,1193,443,34.5,19.3,1.0369,15.4,21
9/5/2004,13:00:00,822,2.4,611,1191,1138,403,33.2,19,0.9533,15.6,17.2
9/5/2004,14:00:00,810,2.2,597,1255,1106,361,32.2,20.5,0.9699,12.6,16.1
9/5/2004,15:00:00,784,1.9,576,1327,1060,342,32.6,17.5,0.8467,12.2,18.6
9/5/2004,16:00:00,823,2.7,633,1228,1103,366,33,17.5,0.8683,13.4,17.2
9/5/2004,17:00:00,863,3.4,678,1153,1139,434,32.9,17.5,0.8622,14.3,17.3
9/5/2004,18:00:00,880,4.3,728,1046,1167,514,31.6,18,0.8243,16.5,28.6
9/5/2004,19:00:00,951,7,859,897,1267,718,29.3,20.4,0.8162,17.4,31.8
9/5/2004,20:00:00,942,5.5,786,930,1245,705,27.8,24.4,0.9002,12.9,20.1
9/5/2004,21:00:00,988,7,859,845,1341,799,27.1,26.9,0.9524,8.2,9.2
9/5/2004,22:00:00,1008,6.7,845,832,1349,856,26.3,29.5,0.9959,9.2,10.3
9/5/2004,23:00:00,965,5.1,769,878,1315,667,25.9,32.9,1.0826,9.3,8.6
9/6/2004,0:00:00,957,4.1,717,911,1322,579,25.3,36.9,1.1764,10.4,8.6
9/6/2004,1:00:00,921,3.2,666,954,1288,480,24.8,40.1,1.2378,6.2,4.8
9/6/2004,2:00:00,854,1.7,562,1106,1224,400,24.3,42.9,1.2906,4.2,2.6
9/6/2004,3:00:00,826,1,504,1250,1204,385,24,45.5,1.3404,3.1,4.3
9/6/2004,4:00:00,828,1,501,1281,1189,385,23.9,47.4,1.3881,2.3,4.5
9/6/2004,5:00:00,892,1.9,580,1076,1271,516,23.5,49.1,1.3991,3.1,6.6
9/6/2004,6:00:00,954,3.1,660,938,1342,728,23.7,49.2,1.4195,4,10.1
9/6/2004,7:00:00,1120,7.8,890,728,1546,1035,23.6,49.6,1.4247,10.8,23.4
9/6/2004,8:00:00,1096,8.5,921,716,1534,988,24.3,45.4,1.365,13,25
9/6/2004,9:00:00,1058,8,898,749,1470,977,26.3,38.3,1.2932,10.3,21.6
9/6/2004,10:00:00,977,5.7,800,843,1372,778,27.6,34.2,1.2464,16.3,13
9/6/2004,11:00:00,977,6.6,840,827,1390,736,29.2,29.1,1.1586,12.7,6.8
9/6/2004,12:00:00,943,5.3,777,880,1333,632,29.2,28.6,1.1423,9.7,10
9/6/2004,13:00:00,964,6,814,850,1369,689,29.4,28.3,1.1434,9.1,11.7
9/6/2004,14:00:00,953,5.4,781,889,1356,641,29.8,28,1.1558,7,9.8
9/6/2004,15:00:00,967,6.1,814,854,1385,703,30.1,26.7,1.1217,7,10.2
9/6/2004,16:00:00,996,6.7,843,840,1394,765,30.1,27.2,1.1406,9.5,12
9/6/2004,17:00:00,1091,11.7,1039,699,1586,923,29.6,27.5,1.1229,9.8,17.7
9/6/2004,18:00:00,1114,13.5,1101,663,1632,1057,29.6,27.7,1.1278,11.7,18.8
9/6/2004,19:00:00,1133,13.5,1101,647,1669,1105,28,30.1,1.1226,13.9,17.6
9/6/2004,20:00:00,1031,8.5,921,731,1490,897,26.8,33.8,1.1723,8.7,13.8
9/6/2004,21:00:00,952,5.5,787,856,1342,723,25.7,35.8,1.16,10.9,9.4
9/6/2004,22:00:00,949,5.8,804,835,1365,740,25.4,35.2,1.1255,12.3,9.6
9/6/2004,23:00:00,932,4.8,752,889,1310,687,25,37.3,1.1614,12.4,8.5
